CountryCode,C,C_Test,Html,Html_test,Java,Java_test,PHP,PHP_test
TTO,-0.17861211444426056,-0.4197455631459101,-0.20168283505326068,-0.17902372906370032,-0.30727162009210046,-0.46836901807429404,-0.28760807990843706,-0.11251490987013212
TUN,0.5165716094663403,0.05394095731366314,0.7987672666201109,-0.034262287479517727,1.527668012112765,0.7739565245840287,1.3820454993058884,-0.09905140225235567
TUR,-0.2697168681674209,-0.31447597113505715,-0.5319276213532494,-0.16819063094783615,-0.43774786959616147,-0.3631926867384712,-0.5596178182764557,-0.17600338442319272
TZA,-0.3536781317567997,-0.4197455631459101,-0.6354264007715787,-0.1783128841310074,-0.555041150336577,-0.46836901807429404,-0.6754819057443305,-0.19529701433446403
UGA,-0.34273503149178747,-0.4123217350852072,-0.6112712737892483,-0.17902372906370032,-0.5267902782759037,-0.4553888258942539,-0.6316121281900031,-0.19478618504721715
UKR,1.0563748296537452,3.90033718809175,3.6880056307316145,0.9763355051005558,2.0054510359331634,4.041414266108814,3.120741106549075,1.1704382269214508
URY,0.1921045821468817,0.5363447435037798,0.2181388864283292,-0.07656857088341273,0.6205514282591695,0.5194393854226502,0.18241130026831368,-0.06324959059830003
USA,0.09721185081892146,0.07252212552132145,0.48811155117822125,-0.08539693131956559,0.22061286207824665,-0.0032975041662233026,0.2060785875902529,-0.09885157946767494
UZB,-0.32209653587194825,-0.27155499431780805,-0.5619992756061525,-0.16349644014891326,-0.5012071774087676,-0.41654826795601996,-0.6004414587066601,-0.18531053966946762
VCT,-0.2868745487271573,-0.4197455631459101,-0.13373269371656252,-0.17902372906370032,-0.41814681145083926,-0.46836901807429404,-0.3056156771525628,-0.19668570517495956
VEN,-0.1972601321822551,-0.353263277623416,-0.33638465691912645,-0.15787706337501428,-0.1926182735557727,-0.25249301202218594,-0.20372009232646637,-0.16266433233283367
VGB,0.13662462644844767,-0.4197455631459101,-0.18611522270413788,-0.17902372906370032,-0.046896523362700525,-0.46836901807429404,-0.6842920607728267,-0.19668570517495956
VIR,0.14074707111536638,-0.4197455631459101,-0.24793521787271694,-0.17902372906370032,0.4764531174477178,-0.46836901807429404,0.48991253754336983,-0.19668570517495956
VNM,-0.2289404411150647,-0.28028362035634113,-0.39000972361337716,-0.15577623487125608,-0.3178331826081894,-0.2494652399243821,-0.3849921424819501,-0.15491938912942266
VUT,-0.29967650210939695,-0.4197455631459101,-0.5901090948370389,-0.17902372906370032,-0.5032754111542754,-0.46836901807429404,-0.5816288100840197,-0.19668570517495956
WSM,-0.04522639236020214,-0.4197455631459101,-0.2826860800190979,0.02253075074676388,0.16851635972718237,-0.46836901807429404,-0.18468197396089378,0.00019052217783070184
YEM,-0.34941647929605024,-0.4197455631459101,-0.6310819411421995,-0.17616998771171036,-0.5547300077983002,-0.46836901807429404,-0.6762077070821667,-0.19529195339194594
ZAF,-0.27176135983826705,-0.3380735070991399,-0.47024791215017026,-0.16975306878190285,-0.429584977801815,-0.3874493161463981,-0.5297454672025839,-0.18136104638207057
ZMB,-0.3468827217938552,-0.4197455631459101,-0.6233743673519562,-0.17902372906370032,-0.5465180491991082,-0.46836901807429404,-0.6660211653810606,-0.19439485183179855
