Siruta,Localitate,PlantePermanente,PlanteNepermanente,PlanteInmultire,CrestereaAnimalelor,FermeMixte,ActivitatiAuxiliare
158779,Sag,1.2588198E7,0.0,0.0,1258748.0,0.0,0.0
150588,Udesti,0.0,0.0,0.0,0.0,114311.0,0.0
85056,Meresti,0.0,0.0,0.0,61684.0,0.0,0.0
60482,Municipiul Mangalia,1.531085E7,872435.0,3092.0,1496976.0,0.0,786021.0
117827,Oras Iernut,1.000188E7,35238.0,0.0,1.1751645E7,1.2580813E7,2654312.0
126022,Brancoveni,2244235.0,0.0,0.0,0.0,0.0,0.0
166985,Vulturesti,0.0,0.0,0.0,0.0,0.0,50536.0
44113,Surdila-Gaiseanca,0.0,0.0,0.0,0.0,0.0,0.0
101458,Oras Budesti,1.6922832E7,0.0,0.0,363446.0,0.0,1825516.0
85074,Mihaileni,146284.0,0.0,0.0,4225.0,0.0,0.0
158804,Stiuca,4959157.0,0.0,0.0,0.0,0.0,0.0
11352,Iratosu,1626675.0,0.0,0.0,3.4889301E7,1.9624536E7,0.0
142426,Romanasi,0.0,0.0,0.0,1206663.0,0.0,0.0
60507,Oras Navodari,3067992.0,0.0,0.0,1.3046973E7,0.0,0.0
93281,Cuza Voda,7859374.0,0.0,0.0,8098064.0,0.0,0.0
175206,Balesti,1990739.0,0.0,0.0,0.0,0.0,511626.0
19560,Ungheni,148975.0,0.0,0.0,0.0,0.0,0.0
35946,Oras Darabani,767274.0,0.0,0.0,1287286.0,1398365.0,0.0
44140,Sutesti,1973108.0,0.0,0.0,1224.0,0.0,0.0
27757,Brusturi,0.0,51477.0,0.0,0.0,0.0,0.0
68716,Runcu,0.0,0.0,0.0,0.0,0.0,0.0
60534,Oras Techirghiol,638397.0,0.0,0.0,828.0,0.0,0.0
167035,Vutcani,130401.0,0.0,0.0,0.0,0.0,0.0
175224,Barsesti,0.0,0.0,0.0,0.0,0.0,0.0
126077,Bucinisu,5068269.0,0.0,0.0,16163.0,0.0,1991304.0
76932,Oancea,1841235.0,0.0,0.0,0.0,2062343.0,330233.0
11398,Macea,876748.0,0.0,0.0,0.0,0.0,0.0
85127,Mugeni,0.0,0.0,0.0,0.0,0.0,0.0
158859,Teremia Mare,5726585.0,0.0,0.0,0.0,0.0,150979.0
93325,Dichiseni,1.1787558E7,0.0,0.0,0.0,0.0,0.0
101519,Bulbucata,0.0,0.0,0.0,0.0,0.0,0.0
44177,Tichilesti,1.4409323E7,0.0,0.0,3.9610115E7,0.0,148862.0
126102,Cezieni,2451803.0,191950.0,0.0,0.0,0.0,0.0
60570,Agigea,5.6022507E7,0.0,0.0,0.0,0.0,14497.0
167071,Zapodeni,378034.0,0.0,0.0,0.0,0.0,362169.0
175260,Boghesti,0.0,7411.0,0.0,0.0,0.0,56452.0
11423,Misca,665775.0,0.0,0.0,0.0,0.0,70744.0
142499,Rus,7255.0,0.0,0.0,0.0,0.0,0.0
117925,Livezeni,48838.0,0.0,0.0,0.0,0.0,0.0
36006,Municipiul Dorohoi,2.243967E7,0.0,0.0,4611167.0,0.0,151752.0
76969,Pechea,380369.0,0.0,0.0,693036.0,0.0,0.0
44202,Traian,7.4555123E7,0.0,0.0,0.0,8349908.0,244636.0
150702,Ulma,0.0,0.0,0.0,0.0,0.0,0.0
158895,Tomesti,0.0,0.0,0.0,0.0,0.0,0.0
19631,Valea Danului,92340.0,0.0,0.0,0.0,0.0,0.0
68789,Salcioara,243141.0,0.0,0.0,0.0,51040.0,95429.0
60598,23 August,315903.0,0.0,0.0,8855.0,1304485.0,0.0
93370,Dor Marunt,1.6595349E7,0.0,0.0,935387.0,0.0,2234028.0
101564,Butimanu,801369.0,0.0,0.0,366987.0,0.0,202983.0
134336,Pacureti,0.0,0.0,0.0,0.0,0.0,0.0
76996,Piscu,3931313.0,0.0,0.0,0.0,8344930.0,1027333.0
126148,Cilieni,2296405.0,0.0,0.0,0.0,0.0,0.0
27846,Budureasa,0.0,0.0,0.0,0.0,0.0,0.0
109773,Municipiul Drobeta-Turnu Severin,1.163321E7,50400.0,0.0,7134283.0,763320.0,15300.0
142550,Salatig,0.0,1514.0,0.0,6364748.0,0.0,0.0
11478,Moneasa,0.0,0.0,0.0,0.0,0.0,0.0
126166,Carlogani,4390575.0,0.0,0.0,0.0,0.0,788034.0
60632,Limanu,956112.0,18750.0,0.0,0.0,0.0,0.0
36060,Oras Saveni,0.0,0.0,0.0,0.0,0.0,1183707.0
44257,Tudor Vladimirescu,1.2272418E7,0.0,0.0,243332.0,43857.0,0.0
77028,Priponesti,0.0,0.0,0.0,0.0,0.0,0.0
150766,Vadu Moldovei,0.0,0.0,0.0,0.0,1.4365729E7,0.0
11502,Olari,1.6609623E7,0.0,0.0,372386.0,0.0,1316275.0
19695,Valea Iasului,0.0,0.0,0.0,0.0,0.0,0.0
117998,Lunca,0.0,0.0,0.0,121123.0,363566.0,0.0
101617,Buturugeni,0.0,0.0,0.0,0.0,0.0,0.0
134390,Plopu,0.0,0.0,0.0,77530.0,0.0,0.0
158966,Topolovatu Mare,9842053.0,0.0,0.0,0.0,60215.0,0.0
85243,Ocland,0.0,0.0,0.0,560938.0,0.0,0.0
93441,Dorobantu,1.464914E7,0.0,0.0,0.0,0.0,0.0
109826,Simian,111207.0,0.0,0.0,0.0,130669.0,30000.0
27908,Buduslau,5741217.0,0.0,0.0,0.0,0.0,891372.0
167179,Zorleni,2417241.0,0.0,0.0,1321343.0,0.0,22031.0
175368,Bolotesti,31400.0,981646.0,0.0,0.0,0.0,0.0
44300,Tufesti,8.8496644E7,0.0,0.0,3600028.0,0.0,394101.0
60687,Oras Ovidiu,1.1892839E7,88872.0,0.0,0.0,2.8736815E7,1679314.0
11539,Paulis,1.4453559E7,9287.0,0.0,0.0,0.0,402258.0
126228,Colonesti,0.0,0.0,0.0,0.0,0.0,0.0
68887,Selaru,701158.0,0.0,0.0,0.0,0.0,1198185.0
142612,Sag,0.0,0.0,0.0,0.0,0.0,0.0
77082,Rediu,6190280.0,0.0,0.0,0.0,0.0,0.0
27935,Bulz,0.0,0.0,0.0,0.0,0.0,0.0
101662,Calugareni,4716600.0,0.0,199056.0,0.0,0.0,1282301.0
36131,Albesti,0.0,0.0,0.0,0.0,320971.0,417169.0
44328,Ulmu,4223742.0,0.0,0.0,988406.0,0.0,0.0
85289,Plaiesii De Jos,0.0,0.0,0.0,0.0,0.0,0.0
134443,Podenii Noi,0.0,131726.0,0.0,0.0,0.0,0.0
118058,Lunca Bradului,0.0,0.0,0.0,0.0,0.0,105396.0
93487,Dragalina,1.4421698E7,0.0,0.0,176304.0,0.0,3466519.0
60721,Tuzla,6135445.0,0.0,0.0,0.0,0.0,0.0
167222,Ibanesti,0.0,0.0,0.0,0.0,0.0,0.0
68921,Tatarani,0.0,0.0,0.0,0.0,0.0,0.0
159035,Tormac,3869537.0,0.0,0.0,1760.0,6235368.0,0.0
167231,Fruntiseni,0.0,0.0,0.0,0.0,0.0,0.0
11584,Oras Pecica,1.9149892E7,2486.0,0.0,1.8823755E7,241735.0,0.0
27971,Buntesti,7059215.0,0.0,0.0,0.0,0.0,0.0
44355,Unirea,0.0,0.0,0.0,0.0,0.0,479059.0
3397,Blandiana,0.0,0.0,0.0,95007.0,0.0,0.0
77126,Scanteiesti,0.0,0.0,0.0,0.0,992741.0,0.0
167240,Rafaila,0.0,0.0,0.0,0.0,0.0,0.0
175439,Bordesti,1820.0,0.0,0.0,0.0,0.0,0.0
118094,Magherani,0.0,0.0,0.0,47586.0,0.0,0.0
19793,Vedea,0.0,0.0,0.0,0.0,0.0,21614.0
142676,Sanmihaiu Almasului,22313.0,0.0,0.0,0.0,0.0,0.0
167259,Pogonesti,224733.0,0.0,0.0,0.0,0.0,0.0
52570,Dalboset,0.0,0.0,0.0,0.0,0.0,1100.0
85341,Praid,64041.0,0.0,0.0,0.0,0.0,349711.0
101724,Cascioarele,64513.0,0.0,0.0,0.0,0.0,0.0
159071,Traian Vuia,793236.0,0.0,0.0,0.0,0.0,0.0
77153,Schela,9252897.0,0.0,0.0,0.0,0.0,0.0
93539,Dragos Voda,1.3812919E7,0.0,0.0,7.3131923E7,1.6657708E7,0.0
109924,Oras Baia De Arama,0.0,0.0,0.0,0.0,0.0,0.0
167268,Ciocani,87034.0,0.0,0.0,0.0,0.0,0.0
44391,Vadeni,2.9541281E7,404009.0,0.0,0.0,0.0,242851.0
60776,Oras Cernavoda,1.530745E7,1709972.0,0.0,0.0,0.0,6984.0
175466,Brosteni,0.0,0.0,0.0,0.0,0.0,0.0
150891,Valea Moldovei,0.0,0.0,0.0,0.0,0.0,0.0
36202,Avrameni,872933.0,0.0,0.0,0.0,0.0,0.0
101742,Cernica,2809506.0,0.0,0.0,730210.0,250185.0,0.0
167277,Cozmesti,0.0,0.0,0.0,0.0,0.0,0.0
68976,Uliesti,242832.0,0.0,0.0,0.0,0.0,0.0
142710,Somes-Odorhei,0.0,0.0,0.0,0.0,0.0,63538.0
167286,Dodesti,1889101.0,0.0,0.0,0.0,0.0,0.0
11637,Peregu Mare,1311922.0,0.0,0.0,0.0,0.0,103237.0
126326,Corbu,1970158.0,0.0,0.0,0.0,0.0,0.0
77180,Slobozia Conachi,3029971.0,0.0,0.0,0.0,0.0,0.0
167295,Feresti,0.0,0.0,0.0,0.0,0.0,0.0
60801,Oras Harsova,5.2834714E7,0.0,93800.0,1220718.0,0.0,0.0
3459,Bucium,0.0,0.0,0.0,0.0,0.0,0.0
167302,Muntenii De Sus,2419.0,0.0,0.0,1086262.0,0.0,0.0
93575,Facaeni,2837511.0,0.0,0.0,0.0,0.0,352361.0
167311,Pochidia,0.0,0.0,0.0,0.0,0.0,0.0
11664,Petris,0.0,0.0,0.0,0.0,0.0,0.0
44435,Victoria,1479176.0,0.0,0.0,0.0,0.0,82952.0
150935,Vama,33100.0,0.0,0.0,139806.0,1119024.0,0.0
175509,Chiojdeni,0.0,0.0,0.0,0.0,0.0,0.0
167320,Puscasi,0.0,0.0,0.0,0.0,0.0,0.0
134559,Poienarii Burchii,3692817.0,0.0,0.0,16417.0,4124797.0,0.0
93600,Gheorghe Doja,0.0,0.0,0.0,0.0,2059979.0,447024.0
159142,Uivar,4077408.0,0.0,0.0,0.0,0.0,482000.0
85412,Remetea,0.0,0.0,0.0,422293.0,0.0,0.0
77224,Smardan,2035476.0,0.0,0.0,0.0,0.0,3446243.0
52650,Doclin,0.0,123030.0,0.0,0.0,53960.0,0.0
28077,Cabesti,0.0,0.0,0.0,0.0,0.0,0.0
101804,Chirnogi,7.384741E8,0.0,0.0,0.0,0.0,355113.0
126380,Coteana,247450.0,0.0,0.0,0.0,0.0,0.0
44462,Visani,8184.0,0.0,0.0,0.0,0.0,335002.0
60847,Municipiul Medgidia,1.0479292E7,60209.0,0.0,0.0,67126.0,1211136.0
142774,Surduc,0.0,0.0,0.0,23734.0,0.0,69907.0
93628,Gheorghe Lazar,2039442.0,0.0,0.0,1316250.0,0.0,74175.0
101822,Chiselet,4845616.0,399664.0,0.0,0.0,0.0,209211.0
118209,Mica,980866.0,1658015.0,0.0,0.0,0.0,337291.0
69063,Valea Lunga,0.0,0.0,0.0,289961.0,0.0,0.0
150980,Vatra Moldovitei,0.0,0.0,0.0,58995.0,0.0,0.0
126406,Crampoia,0.0,0.0,0.0,0.0,0.0,1096501.0
110027,Obarsia-Closani,0.0,0.0,0.0,4750.0,0.0,0.0
36300,Baluseni,752938.0,0.0,0.0,0.0,0.0,0.0
77260,Smulti,8100.0,0.0,0.0,932128.0,0.0,0.0
93646,Giurgeni,2334431.0,0.0,0.0,0.0,170423.0,0.0
101840,Ciocanesti,0.0,0.0,0.0,0.0,0.0,0.0
60883,Adamclisi,5327671.0,0.0,0.0,0.0,4644462.0,323574.0
11735,Pilu,338965.0,0.0,0.0,0.0,0.0,0.0
52696,Dognecea,0.0,0.0,0.0,0.0,0.0,0.0
44505,Viziru,3.4639406E7,0.0,0.0,88.0,0.0,348075.0
85467,Sacel,0.0,0.0,0.0,0.0,0.0,0.0
126433,Curtisoara,1856802.0,0.0,0.0,2189005.0,0.0,0.0
93664,Gradistea,3.5045537E7,0.0,0.0,2916114.0,0.0,0.0
175590,Ciorasti,9412681.0,0.0,0.0,0.0,1501449.0,3210345.0
77288,Suceveni,296379.0,0.0,0.0,0.0,0.0,0.0
28139,Capalna,175241.0,0.0,0.0,0.0,0.0,0.0
151022,Veresti,0.0,0.0,0.0,1000.0,0.0,54703.0
110063,Municipiul Orsova,0.0,0.0,0.0,0.0,0.0,0.0
159213,Varias,1.4761067E7,364998.0,0.0,8189468.0,3833898.0,0.0
52721,Domasnea,0.0,0.0,0.0,0.0,0.0,0.0
11762,Plescuta,0.0,0.0,0.0,0.0,0.0,0.0
44532,Zavoaia,1577238.0,0.0,0.0,0.0,0.0,2633137.0
134648,Posesti,18736.0,80393.0,0.0,0.0,0.0,0.0
77313,Tudor Vladimirescu,0.0,0.0,0.0,0.0,0.0,0.0
142854,Samsud,80000.0,691681.0,0.0,219883.0,0.0,0.0
118281,Oras Miercurea Nirajului,0.0,0.0,0.0,0.0,0.0,0.0
101902,Ciolpani,0.0,0.0,0.0,0.0,0.0,1240947.0
44560,Cazasu,2204229.0,225695.0,0.0,0.0,0.0,0.0
60945,Albesti,2.4161712E7,0.0,0.0,0.0,0.0,0.0
77331,Tulucesti,1.5580273E7,0.0,0.0,36912.0,0.0,0.0
93717,Grindu,2.7235E7,0.0,0.0,1.2876832E7,0.0,114996.0
36373,Braesti,2023607.0,0.0,0.0,0.0,64773.0,1458338.0
52758,Ezeris,0.0,0.0,0.0,0.0,0.0,0.0
85528,Sarmas,0.0,0.0,0.0,0.0,0.0,4334586.0
159259,Victor Vlad Delamarina,28002.0,0.0,0.0,0.0,1949106.0,0.0
19999,Vladesti,0.0,0.0,0.0,0.0,0.0,0.0
28193,Carpinet,0.0,0.0,0.0,0.0,0.0,0.0
142881,Sarmasag,671592.0,0.0,6033.0,116329.0,0.0,142333.0
110116,Oras Strehaia,0.0,0.0,0.0,0.0,0.0,0.0
93735,Grivita,6.1627735E7,0.0,0.0,4185439.0,0.0,399458.0
126503,Cungrea,0.0,0.0,0.0,0.0,0.0,0.0
151077,Vicovu De Jos,0.0,0.0,0.0,179356.0,0.0,0.0
52785,Farliug,52186.0,0.0,0.0,55068.0,57603.0,347077.0
69170,Valea Mare,0.0,0.0,0.0,0.0,0.0,0.0
167473,Municipiul Ramnicu Valcea,6395230.0,227360.0,0.0,258344.0,504379.0,2408232.0
175670,Campuri,0.0,0.0,0.0,0.0,0.0,0.0
151095,Oras Vicovu De Sus,0.0,0.0,0.0,0.0,0.0,0.0
77377,Tepu,3739924.0,0.0,0.0,0.0,0.0,0.0
11842,Savarsin,11364.0,0.0,0.0,0.0,0.0,0.0
101957,Ciorogarla,7448102.0,605215.0,0.0,0.0,0.0,834002.0
36426,Broscauti,1035257.0,0.0,0.0,0.0,0.0,505323.0
93771,Independenta,3.67614553E8,0.0,0.0,0.0,0.0,289574.0
61005,Aliman,323631.0,0.0,0.0,0.0,1867896.0,349777.0
85582,Secuieni,0.0,0.0,0.0,0.0,0.0,0.0
20048,Raca,218312.0,0.0,0.0,0.0,0.0,0.0
151120,Volovat,0.0,0.0,0.0,0.0,0.0,0.0
28246,Cefa,6540267.0,0.0,0.0,0.0,0.0,0.0
20055,Vulturesti,0.0,0.0,0.0,0.0,0.0,0.0
77402,Umbraresti,3231470.0,673757.0,0.0,69618.0,0.0,0.0
20063,Bughea De Sus,0.0,0.0,0.0,3000.0,0.0,0.0
101984,Clejani,5554806.0,0.0,0.0,0.0,0.0,817482.0
134755,Predeal-Sarari,0.0,0.0,0.0,0.0,0.0,0.0
118370,Mihesu De Campie,0.0,0.0,0.0,438474.0,237112.0,0.0
36453,Oras Bucecea,1033901.0,0.0,0.0,3147383.0,99472.0,0.0
159339,Voiteg,5.4656335E7,0.0,0.0,0.0,0.0,1037982.0
142952,Valcau De Jos,0.0,0.0,0.0,84198.0,0.0,0.0
93815,Jegalia,7982668.0,0.0,0.0,101876.0,0.0,0.0
175732,Carligele,0.0,0.0,0.0,0.0,0.0,0.0
151157,Vulturesti,0.0,0.0,0.0,0.0,0.0,0.0
52856,Forotic,617677.0,0.0,0.0,0.0,0.0,0.0
126585,Daneasa,5721454.0,0.0,0.0,0.0,0.0,18510.0
85626,Siculeni,0.0,0.0,0.0,0.0,0.0,0.0
69250,Vacaresti,1.206978E7,0.0,0.0,0.0,0.0,8044.0
159366,Birda,1.722108E7,0.0,0.0,25133.0,1503509.0,574687.0
61069,Oras Baneasa,5860907.0,0.0,0.0,1444.0,0.0,2078998.0
159375,Checea,2835345.0,0.0,0.0,1.0042516E7,0.0,0.0
102035,Clinceni,0.0,0.0,0.0,0.0,0.0,0.0
36499,Calarasi,0.0,0.0,0.0,0.0,0.0,0.0
110232,Oras Vanju Mare,528244.0,2393674.0,0.0,0.0,0.0,0.0
93851,Lehliu,1936514.0,0.0,0.0,0.0,0.0,0.0
159384,Dudestii Noi,2395222.0,0.0,0.0,0.0,127665.0,0.0
77475,Valea Marului,353996.0,0.0,0.0,0.0,0.0,0.0
159393,Fibis,1.3479221E7,0.0,0.0,0.0,0.0,0.0
11940,Secusigiu,6305117.0,0.0,0.0,417664.0,0.0,0.0
175787,Corbita,975222.0,0.0,0.0,0.0,0.0,0.0
159400,Ghilad,0.0,425547.0,0.0,0.0,0.0,0.0
52909,Garnic,0.0,0.0,0.0,0.0,0.0,0.0
28335,Ceica,21374.0,0.0,0.0,0.0,0.0,0.0
143021,Varsolt,0.0,0.0,0.0,146673.0,0.0,0.0
3761,Cenade,214509.0,0.0,0.0,0.0,0.0,0.0
85680,Sancraieni,0.0,0.0,0.0,0.0,114502.0,7452860.0
36532,Concesti,2.7879385E7,0.0,0.0,0.0,0.0,6347.0
69303,Valeni-Dambovita,69680.0,0.0,0.0,0.0,0.0,0.0
102071,Colibasi,1044158.0,0.0,0.0,0.0,0.0,0.0
126647,Deveselu,0.0,0.0,0.0,0.0,0.0,0.0
159419,Gottlob,4736064.0,0.0,360855.0,0.0,0.0,436737.0
93888,Oras Lehliu Gara,2.5193069E7,0.0,0.0,0.0,0.0,1745984.0
61121,Castelu,7541209.0,0.0,0.0,0.0,1875.0,99965.0
77509,Varlezi,1210242.0,0.0,0.0,0.0,0.0,3449842.0
118469,Nades,0.0,0.0,6091.0,0.0,23643.0,0.0
159428,Iecea Mare,1928034.0,0.0,0.0,7764200.0,0.0,0.0
134853,Provita De Jos,0.0,0.0,0.0,0.0,0.0,0.0
52936,Glimboca,0.0,17468.0,0.0,28405.0,42906.0,0.0
151246,Zamostea,0.0,0.0,0.0,0.0,0.0,0.0
159437,Parta,2154206.0,0.0,0.0,182534.0,0.0,34200.0
69330,Visina,0.0,0.0,0.0,0.0,0.0,0.0
126674,Dobretu,302874.0,0.0,0.0,0.0,0.0,0.0
159446,Padureni,424011.0,0.0,0.0,0.0,0.0,400190.0
36569,Copalau,359113.0,0.0,0.0,0.0,0.0,0.0
110296,Bala,0.0,0.0,0.0,6181.0,0.0,0.0
143067,Zalha,0.0,0.0,0.0,0.0,0.0,0.0
52954,Goruia,0.0,0.0,0.0,0.0,0.0,0.0
11995,Seleus,4571.0,0.0,0.0,0.0,0.0,477630.0
102106,Comana,4220252.0,0.0,0.0,241605.0,0.0,0.0
167641,Oras Baile Govora,0.0,0.0,0.0,0.0,0.0,0.0
3805,Cergau,35327.0,0.0,0.0,50608.0,0.0,38580.0
159455,Saravale,0.0,0.0,0.0,0.0,0.0,157400.0
77536,Vladesti,600900.0,0.0,0.0,0.0,0.0,0.0
93931,Lupsanu,7740408.0,0.0,0.0,186690.0,0.0,2045649.0
159464,Sandra,6914329.0,0.0,0.0,0.0,0.0,0.0
118511,Neaua,0.0,0.0,0.0,0.0,0.0,0.0
61167,Cerchezu,2906353.0,0.0,0.0,0.0,0.0,0.0
134899,Provita De Sus,0.0,0.0,0.0,0.0,0.0,0.0
159473,Tomnatic,2.3973438E7,0.0,0.0,0.0,0.0,0.0
77561,Radesti,0.0,0.0,0.0,0.0,0.0,0.0
159482,Valcani,727834.0,0.0,0.0,0.0,0.0,0.0
52990,Gradinari,6024064.0,0.0,0.0,2310613.0,2526543.0,0.0
28415,Cetariu,867127.0,0.0,0.0,156784.0,0.0,19688.0
126718,Dobrosloveni,1479632.0,0.0,0.0,0.0,0.0,125304.0
3841,Ceru-Bacainti,0.0,0.0,0.0,0.0,0.0,0.0
85760,Sandominic,0.0,0.0,0.0,0.0,0.0,0.0
159491,Livezile,112775.0,0.0,0.0,0.0,920940.0,101302.0
12037,Semlac,8.7204396E7,0.0,0.0,0.0,0.0,195287.0
77579,Negrilesti,0.0,0.0,0.0,0.0,0.0,0.0
175885,Cotesti,2205251.0,821965.0,0.0,0.0,0.0,84061.0
102160,Corbeanca,655376.0,73041.0,0.0,96057.0,2715684.0,0.0
159507,Pesac,0.0,0.0,0.0,0.0,0.0,0.0
44818,Municipiul Buzau,4.4357899E7,726689.0,0.0,3.56152843E8,11958.0,1.193156E7
77587,Poiana,0.0,0.0,0.0,0.0,0.0,0.0
167696,Oras Baile Olanesti,0.0,0.0,0.0,0.0,0.0,0.0
69394,Visinesti,0.0,0.0,0.0,0.0,0.0,0.0
12055,Sintea Mare,6779182.0,0.0,0.0,0.0,0.0,150313.0
61210,Chirnogeni,5718083.0,0.0,0.0,736769.0,0.0,2.9873535E7
77595,Cuza Voda,551782.0,0.0,0.0,0.0,0.0,0.0
134942,Puchenii Mari,5580834.0,0.0,0.0,0.0,0.0,0.0
85788,Sanmartin,475745.0,0.0,0.0,0.0,0.0,23960.0
159516,Bucovat,743733.0,0.0,0.0,0.0,0.0,0.0
53023,Iablanita,0.0,0.0,0.0,0.0,0.0,0.0
77601,Suhurlui,0.0,0.0,0.0,0.0,220994.0,1301743.0
159525,Otelec,2.0161109E7,0.0,0.0,0.0,0.0,0.0
36649,Cordareni,0.0,0.0,0.0,0.0,0.0,0.0
143147,Zimbor,0.0,0.0,0.0,0.0,0.0,0.0
93995,Mihail Kogalniceanu,1.4127316E7,0.0,0.0,0.0,0.0,0.0
44845,Municipiul Ramnicu Sarat,8126728.0,90816.0,0.0,2.8727994E7,18290.0,1.6778839E7
118575,Ogra,112290.0,0.0,0.0,0.0,0.0,0.0
151344,Zvoristea,0.0,0.0,0.0,213165.0,0.0,122057.0
126772,Dobroteasa,0.0,1760061.0,0.0,0.0,0.0,0.0
12091,Oras Santana,1.7514997E7,0.0,0.0,508845.0,3309729.0,3818051.0
44863,Amaru,3112503.0,0.0,0.0,9010.0,3.9693892E7,3283354.0
175938,Dumbraveni,7017136.0,0.0,0.0,0.0,0.0,29758.0
36676,Corlateni,6213323.0,0.0,0.0,0.0,0.0,0.0
102213,Cornetu,0.0,0.0,0.0,0.0,0.0,0.0
69447,Varfuri,0.0,0.0,0.0,0.0,0.0,0.0
61256,Ciobanu,927489.0,0.0,0.0,0.0,0.0,0.0
20297,Municipiul Bacau,1.09447517E8,2616833.0,2159138.0,8.4105628E7,511001.0,2992387.0
53069,Lapusnicel,0.0,0.0,0.0,0.0,0.0,0.0
28497,Cherechiu,2084208.0,0.0,0.0,0.0,0.0,510631.0
85840,Sansimion,0.0,0.0,0.0,39508.0,0.0,0.0
20313,Hemeius,1466188.0,0.0,0.0,0.0,0.0,180112.0
94045,Milosesti,1159121.0,0.0,0.0,0.0,0.0,0.0
12126,Socodor,6319172.0,0.0,0.0,0.0,0.0,342630.0
102240,Cosereni,9088045.0,342250.0,0.0,0.0,0.0,3666967.0
61283,Ciocarlia,7203186.0,0.0,0.0,40128.0,0.0,484044.0
126825,Dobrun,3800.0,0.0,0.0,0.0,0.0,0.0
118637,Papiu Ilarian,0.0,0.0,0.0,0.0,0.0,0.0
175983,Dumitresti,0.0,22223.0,0.0,0.0,0.0,0.0
135020,Rafov,673116.0,0.0,0.0,0.0,0.0,21097.0
53103,Lapusnicu Mare,0.0,0.0,0.0,0.0,0.0,0.0
12144,Sagu,7158884.0,0.0,0.0,1028157.0,52368.0,402635.0
167794,Oras Brezoi,0.0,0.0,0.0,0.0,0.0,0.0
28530,Chislaz,959022.0,24519.0,0.0,0.0,0.0,0.0
85877,Subcetate,0.0,0.0,0.0,0.0,0.0,0.0
3958,Cetatea De Balta,0.0,0.0,0.0,0.0,0.0,627142.0
110456,Balta,0.0,0.0,0.0,0.0,0.0,0.0
159614,Municipiul Tulcea,2.50402361E8,84022.0,0.0,2.3472939E7,3411876.0,3188633.0
94081,Movila,4350274.0,0.0,0.0,0.0,0.0,1307866.0
44934,Balta Alba,3722569.0,0.0,787695.0,8618817.0,0.0,0.0
61318,Cobadin,3.5171586E7,41419.0,0.0,125838.0,1434812.0,1250.0
20359,Letea Veche,3426513.0,0.0,0.0,0.0,0.0,400252.0
53130,Luncavita,0.0,0.0,0.0,0.0,0.0,0.0
151433,Comanesti,2727531.0,0.0,0.0,0.0,0.0,0.0
102286,Crevedia,0.0,0.0,0.0,2.43053666E8,0.0,0.0
151442,Iaslovat,280904.0,0.0,0.0,0.0,0.0,0.0
36756,Corni,1071315.0,0.0,0.0,261832.0,0.0,0.0
69526,Voinesti,0.0,120000.0,0.0,0.0,0.0,18190.0
151451,Ciocanesti,0.0,0.0,0.0,460043.0,0.0,0.0
94107,Munteni-Buzau,3950201.0,0.0,0.0,0.0,0.0,1.1270355E7
159650,Oras Babadag,3007446.0,1364103.0,0.0,0.0,0.0,81439.0
85920,Suseni,16658.0,0.0,0.0,86000.0,0.0,0.0
118691,Panet,3015.0,0.0,0.0,0.0,0.0,0.0
151460,Serbauti,359559.0,0.0,0.0,0.0,6841997.0,518914.0
4008,Ciuruleasa,0.0,0.0,0.0,0.0,0.0,0.0
94125,Alexandru Odobescu,1.722967E7,0.0,0.0,0.0,42293.0,0.0
12206,Seitin,9730554.0,0.0,0.0,130064.0,0.0,111960.0
53167,Lupac,0.0,0.0,0.0,0.0,0.0,0.0
151479,Horodnic De Sus,0.0,0.0,0.0,0.0,0.0,0.0
126905,Fagetelu,0.0,0.0,0.0,0.0,0.0,0.0
20411,Magura,340349.0,0.0,0.0,0.0,0.0,0.0
61372,Cogealac,3579933.0,1952561.0,0.0,2540091.0,1628983.0,21000.0
44989,Balaceanu,7773867.0,0.0,0.0,0.0,0.0,0.0
12224,Sepreus,6128290.0,0.0,0.0,0.0,0.0,0.0
28610,Ciuhoi,1203500.0,0.0,0.0,0.0,0.0,0.0
151488,Fantana Mare,0.0,0.0,0.0,0.0,0.0,12049.0
159687,Oras Isaccea,2725838.0,1485326.0,0.0,0.0,0.0,0.0
110535,Balacita,403159.0,0.0,0.0,0.0,0.0,83246.0
36809,Cotusca,3888764.0,0.0,0.0,0.0,0.0,247394.0
45003,Beceni,0.0,0.0,0.0,0.0,0.0,0.0
151497,Cosna,0.0,0.0,0.0,0.0,0.0,0.0
102348,Crevedia Mare,0.0,0.0,0.0,67977.0,0.0,0.0
151503,Capu Campului,0.0,0.0,0.0,376930.0,0.0,0.0
94161,Perieti,2.101639E7,0.0,0.0,511795.0,0.0,0.0
12242,Sicula,1015868.0,0.0,0.0,216830.0,0.0,140018.0
53210,Marga,0.0,0.0,0.0,0.0,0.0,0.0
135128,Salcia,0.0,0.0,0.0,0.0,0.0,0.0
151512,Hantesti,0.0,0.0,0.0,0.0,0.0,0.0
118753,Pasareni,0.0,0.0,0.0,0.0,0.0,0.0
85984,Simonesti,0.0,0.0,0.0,413621.0,295338.0,0.0
151521,Burla,0.0,0.0,0.0,0.0,0.0,0.0
167909,Oras Calimanesti,0.0,0.0,0.0,723819.0,0.0,0.0
135146,Salciile,1.0541546E7,0.0,0.0,0.0,0.0,270957.0
